order_id,most_recent_status,most_recent_status_change_time,preceding_event_time,following_event_time,period_of_time,count_polling_events,status_code,count_status_code,error_code,count_error_code
102648517,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:45:23.523+01:00,2020-02-26T21:45:40.913+01:00,THREE_MINUTES_BEFORE,6,0,1,ECONNABORTED,1
102649739,,,2020-02-26T21:53:40.978+01:00,2020-02-26T21:53:57.056+01:00,ONE_HOUR_BEFORE,42,200,42,,42
102649739,,,2020-02-26T21:53:40.978+01:00,2020-02-26T21:53:57.056+01:00,THREE_MINUTES_BEFORE,2,200,2,,2
102649739,,,2020-02-26T21:53:40.978+01:00,2020-02-26T21:53:57.056+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102656431,,,2020-02-26T21:39:02.688+01:00,,THREE_MINUTES_AFTER,,,,,
102656431,,,2020-02-26T21:39:02.688+01:00,,THREE_MINUTES_BEFORE,,,,,
102656431,,,2020-02-26T21:39:02.688+01:00,,ONE_HOUR_BEFORE,,,,,
102506269,,,2020-02-26T12:05:57.304+01:00,2020-02-26T12:06:33.019+01:00,ONE_HOUR_BEFORE,198,0,4,ECONNABORTED,4
102506269,,,2020-02-26T12:05:57.304+01:00,2020-02-26T12:06:33.019+01:00,ONE_HOUR_BEFORE,198,200,194,,194
102506269,,,2020-02-26T12:05:57.304+01:00,2020-02-26T12:06:33.019+01:00,THREE_MINUTES_AFTER,8,200,7,,7
102506269,,,2020-02-26T12:05:57.304+01:00,2020-02-26T12:06:33.019+01:00,THREE_MINUTES_AFTER,8,0,1,ECONNABORTED,1
102506269,,,2020-02-26T12:05:57.304+01:00,2020-02-26T12:06:33.019+01:00,THREE_MINUTES_BEFORE,9,200,9,,9
102514278,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T12:42:46.049+01:00,2020-02-26T12:44:19.037+01:00,THREE_MINUTES_BEFORE,8,0,1,ECONNABORTED,1
102514278,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T12:42:46.049+01:00,2020-02-26T12:44:19.037+01:00,ONE_HOUR_BEFORE,174,0,11,ECONNABORTED,11
102514278,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T12:42:46.049+01:00,2020-02-26T12:44:19.037+01:00,ONE_HOUR_BEFORE,174,200,163,,163
102514278,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T12:42:46.049+01:00,2020-02-26T12:44:19.037+01:00,THREE_MINUTES_BEFORE,8,200,7,,7
102514278,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T12:42:46.049+01:00,2020-02-26T12:44:19.037+01:00,THREE_MINUTES_AFTER,6,200,6,,6
102541273,,,2020-02-26T15:08:05.507+01:00,2020-02-26T15:08:21.513+01:00,ONE_HOUR_BEFORE,176,0,8,ECONNABORTED,8
102541273,,,2020-02-26T15:08:05.507+01:00,2020-02-26T15:08:21.513+01:00,THREE_MINUTES_BEFORE,9,0,1,ECONNABORTED,1
102541273,,,2020-02-26T15:08:05.507+01:00,2020-02-26T15:08:21.513+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102541273,,,2020-02-26T15:08:05.507+01:00,2020-02-26T15:08:21.513+01:00,ONE_HOUR_BEFORE,176,200,168,,168
102541273,,,2020-02-26T15:08:05.507+01:00,2020-02-26T15:08:21.513+01:00,THREE_MINUTES_BEFORE,9,200,8,,8
102552703,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:01:58.318+01:00,2020-02-26T16:02:15.294+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102552703,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:01:58.318+01:00,2020-02-26T16:02:15.294+01:00,ONE_HOUR_BEFORE,219,200,219,,219
102552703,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T16:01:58.318+01:00,2020-02-26T16:02:15.294+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102588624,,,2020-02-26T18:28:56.406+01:00,2020-02-26T18:29:13.269+01:00,ONE_HOUR_BEFORE,83,0,1,ECONNABORTED,1
102588624,,,2020-02-26T18:28:56.406+01:00,2020-02-26T18:29:13.269+01:00,ONE_HOUR_BEFORE,83,200,82,,82
102588624,,,2020-02-26T18:28:56.406+01:00,2020-02-26T18:29:13.269+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102588624,,,2020-02-26T18:28:56.406+01:00,2020-02-26T18:29:13.269+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102598776,,,2020-02-26T19:01:11.232+01:00,2020-02-26T19:01:26.635+01:00,THREE_MINUTES_BEFORE,7,200,7,,7
102598776,,,2020-02-26T19:01:11.232+01:00,2020-02-26T19:01:26.635+01:00,ONE_HOUR_BEFORE,119,200,119,,119
102598776,,,2020-02-26T19:01:11.232+01:00,2020-02-26T19:01:26.635+01:00,THREE_MINUTES_AFTER,7,200,7,,7
102604737,,,2020-02-26T19:17:47.369+01:00,2020-02-26T19:18:02.732+01:00,ONE_HOUR_BEFORE,47,200,47,,47
102604737,,,2020-02-26T19:17:47.369+01:00,2020-02-26T19:18:02.732+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102604737,,,2020-02-26T19:17:47.369+01:00,2020-02-26T19:18:02.732+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102644271,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:24:02.881+01:00,2020-02-26T21:24:37.940+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102644271,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:24:02.881+01:00,2020-02-26T21:24:37.940+01:00,ONE_HOUR_BEFORE,101,200,84,,84
102644271,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:24:02.881+01:00,2020-02-26T21:24:37.940+01:00,THREE_MINUTES_AFTER,7,200,6,,6
102644271,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:24:02.881+01:00,2020-02-26T21:24:37.940+01:00,THREE_MINUTES_AFTER,7,0,1,ECONNABORTED,1
102644271,ONLINE,2020-02-26T19:22:27.698+01:00,2020-02-26T21:24:02.881+01:00,2020-02-26T21:24:37.940+01:00,ONE_HOUR_BEFORE,101,0,17,ECONNABORTED,17
102649453,,,2020-02-26T21:51:12.364+01:00,2020-02-26T21:51:32.373+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102649453,,,2020-02-26T21:51:12.364+01:00,2020-02-26T21:51:32.373+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102649453,,,2020-02-26T21:51:12.364+01:00,2020-02-26T21:51:32.373+01:00,ONE_HOUR_BEFORE,234,200,234,,234
102500373,,,2020-02-26T11:32:44.816+01:00,2020-02-26T11:33:00.104+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102500373,,,2020-02-26T11:32:44.816+01:00,2020-02-26T11:33:00.104+01:00,ONE_HOUR_BEFORE,234,200,234,,234
102500373,,,2020-02-26T11:32:44.816+01:00,2020-02-26T11:33:00.104+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102508284,,,2020-02-26T12:13:02.695+01:00,2020-02-26T12:16:42.992+01:00,ONE_HOUR_BEFORE,141,200,141,,141
102508284,,,2020-02-26T12:13:02.695+01:00,2020-02-26T12:16:42.992+01:00,THREE_MINUTES_AFTER,,,,,
102508284,,,2020-02-26T12:13:02.695+01:00,2020-02-26T12:16:42.992+01:00,THREE_MINUTES_BEFORE,2,200,2,,2
102513821,,,2020-02-26T12:41:22.162+01:00,2020-02-26T12:41:37.944+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102513821,,,2020-02-26T12:41:22.162+01:00,2020-02-26T12:41:37.944+01:00,ONE_HOUR_BEFORE,189,200,189,,189
102513821,,,2020-02-26T12:41:22.162+01:00,2020-02-26T12:41:37.944+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102518200,,,2020-02-26T12:58:53.609+01:00,2020-02-26T13:10:32.112+01:00,ONE_HOUR_BEFORE,15,200,15,,15
102518200,,,2020-02-26T12:58:53.609+01:00,2020-02-26T13:10:32.112+01:00,THREE_MINUTES_AFTER,,,,,
102518200,,,2020-02-26T12:58:53.609+01:00,2020-02-26T13:10:32.112+01:00,THREE_MINUTES_BEFORE,,,,,
102534301,,,2020-02-26T14:24:06.467+01:00,2020-02-26T14:25:46.492+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102534301,,,2020-02-26T14:24:06.467+01:00,2020-02-26T14:25:46.492+01:00,ONE_HOUR_BEFORE,150,200,137,,137
102534301,,,2020-02-26T14:24:06.467+01:00,2020-02-26T14:25:46.492+01:00,ONE_HOUR_BEFORE,150,0,13,ECONNABORTED,13
102534301,,,2020-02-26T14:24:06.467+01:00,2020-02-26T14:25:46.492+01:00,THREE_MINUTES_BEFORE,8,0,2,ECONNABORTED,2
102534301,,,2020-02-26T14:24:06.467+01:00,2020-02-26T14:25:46.492+01:00,THREE_MINUTES_BEFORE,8,200,6,,6
102541903,,,2020-02-26T15:05:58.371+01:00,2020-02-26T15:06:13.676+01:00,THREE_MINUTES_BEFORE,9,200,9,,9
102541903,,,2020-02-26T15:05:58.371+01:00,2020-02-26T15:06:13.676+01:00,ONE_HOUR_BEFORE,194,200,194,,194
102541903,,,2020-02-26T15:05:58.371+01:00,2020-02-26T15:06:13.676+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102562800,,,2020-02-26T16:47:57.443+01:00,2020-02-26T16:51:51.764+01:00,ONE_HOUR_BEFORE,32,200,31,,31
102562800,,,2020-02-26T16:47:57.443+01:00,2020-02-26T16:51:51.764+01:00,ONE_HOUR_BEFORE,32,0,1,ECONNABORTED,1
102562800,,,2020-02-26T16:47:57.443+01:00,2020-02-26T16:51:51.764+01:00,THREE_MINUTES_AFTER,6,200,6,,6
102562800,,,2020-02-26T16:47:57.443+01:00,2020-02-26T16:51:51.764+01:00,THREE_MINUTES_BEFORE,1,200,1,,1
102605689,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T19:23:09.914+01:00,2020-02-26T19:23:25.257+01:00,THREE_MINUTES_AFTER,9,200,8,,8
102605689,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T19:23:09.914+01:00,2020-02-26T19:23:25.257+01:00,THREE_MINUTES_AFTER,9,0,1,ECONNABORTED,1
102605689,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T19:23:09.914+01:00,2020-02-26T19:23:25.257+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102605689,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T19:23:09.914+01:00,2020-02-26T19:23:25.257+01:00,ONE_HOUR_BEFORE,147,200,147,,147
102621973,,,,,THREE_MINUTES_BEFORE,,,,,
102621973,,,,,ONE_HOUR_BEFORE,,,,,
102621973,,,,,THREE_MINUTES_AFTER,,,,,
102643169,ONLINE,2020-02-26T16:28:36.507+01:00,2020-02-26T21:26:23.541+01:00,2020-02-26T21:26:39.383+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102643169,ONLINE,2020-02-26T16:28:36.507+01:00,2020-02-26T21:26:23.541+01:00,2020-02-26T21:26:39.383+01:00,ONE_HOUR_BEFORE,226,200,226,,226
102643169,ONLINE,2020-02-26T16:28:36.507+01:00,2020-02-26T21:26:23.541+01:00,2020-02-26T21:26:39.383+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102644102,,,2020-02-26T21:21:29.834+01:00,2020-02-26T21:21:52.294+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102644102,,,2020-02-26T21:21:29.834+01:00,2020-02-26T21:21:52.294+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102644102,,,2020-02-26T21:21:29.834+01:00,2020-02-26T21:21:52.294+01:00,ONE_HOUR_BEFORE,233,200,233,,233
102649889,,,2020-02-26T16:09:40.528+01:00,,THREE_MINUTES_AFTER,,,,,
102649889,,,2020-02-26T16:09:40.528+01:00,,THREE_MINUTES_BEFORE,,,,,
102649889,,,2020-02-26T16:09:40.528+01:00,,ONE_HOUR_BEFORE,,,,,
102656318,,,2020-02-26T22:42:29.734+01:00,2020-02-26T22:42:45.057+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102656318,,,2020-02-26T22:42:29.734+01:00,2020-02-26T22:42:45.057+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102656318,,,2020-02-26T22:42:29.734+01:00,2020-02-26T22:42:45.057+01:00,ONE_HOUR_BEFORE,230,200,230,,230
102658115,ONLINE,2020-02-26T10:29:00.921+01:00,2020-02-26T22:57:48.986+01:00,2020-02-26T22:58:04.758+01:00,THREE_MINUTES_BEFORE,10,200,10,,10
102658115,ONLINE,2020-02-26T10:29:00.921+01:00,2020-02-26T22:57:48.986+01:00,2020-02-26T22:58:04.758+01:00,ONE_HOUR_BEFORE,222,200,222,,222
102658115,ONLINE,2020-02-26T10:29:00.921+01:00,2020-02-26T22:57:48.986+01:00,2020-02-26T22:58:04.758+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102524208,,,2020-02-26T13:23:37.957+01:00,2020-02-26T13:39:55.297+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102524208,,,2020-02-26T13:23:37.957+01:00,2020-02-26T13:39:55.297+01:00,ONE_HOUR_BEFORE,88,200,88,,88
102524208,,,2020-02-26T13:23:37.957+01:00,2020-02-26T13:39:55.297+01:00,THREE_MINUTES_BEFORE,,,,,
102532872,,,2020-02-26T14:17:57.234+01:00,2020-02-26T14:18:12.551+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102532872,,,2020-02-26T14:17:57.234+01:00,2020-02-26T14:18:12.551+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102532872,,,2020-02-26T14:17:57.234+01:00,2020-02-26T14:18:12.551+01:00,ONE_HOUR_BEFORE,231,200,231,,231
102570975,,,2020-02-26T17:26:30.502+01:00,2020-02-26T17:26:45.786+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102570975,,,2020-02-26T17:26:30.502+01:00,2020-02-26T17:26:45.786+01:00,ONE_HOUR_BEFORE,234,200,234,,234
102570975,,,2020-02-26T17:26:30.502+01:00,2020-02-26T17:26:45.786+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102627636,,,2020-02-26T20:22:49.853+01:00,2020-02-26T20:23:05.224+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102627636,,,2020-02-26T20:22:49.853+01:00,2020-02-26T20:23:05.224+01:00,ONE_HOUR_BEFORE,228,200,228,,228
102627636,,,2020-02-26T20:22:49.853+01:00,2020-02-26T20:23:05.224+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102651337,ONLINE,2020-02-26T19:23:09.416+01:00,2020-02-26T22:03:26.755+01:00,2020-02-26T22:03:42.099+01:00,ONE_HOUR_BEFORE,226,200,225,,225
102651337,ONLINE,2020-02-26T19:23:09.416+01:00,2020-02-26T22:03:26.755+01:00,2020-02-26T22:03:42.099+01:00,ONE_HOUR_BEFORE,226,0,1,ECONNABORTED,1
102651337,ONLINE,2020-02-26T19:23:09.416+01:00,2020-02-26T22:03:26.755+01:00,2020-02-26T22:03:42.099+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102651337,ONLINE,2020-02-26T19:23:09.416+01:00,2020-02-26T22:03:26.755+01:00,2020-02-26T22:03:42.099+01:00,THREE_MINUTES_AFTER,6,200,5,,5
102651337,ONLINE,2020-02-26T19:23:09.416+01:00,2020-02-26T22:03:26.755+01:00,2020-02-26T22:03:42.099+01:00,THREE_MINUTES_AFTER,6,0,1,ECONNABORTED,1
102481959,,,2020-02-26T08:34:03.277+01:00,2020-02-26T08:34:18.549+01:00,ONE_HOUR_BEFORE,49,200,49,,49
102481959,,,2020-02-26T08:34:03.277+01:00,2020-02-26T08:34:18.549+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102481959,,,2020-02-26T08:34:03.277+01:00,2020-02-26T08:34:18.549+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102516170,,,2020-02-26T12:52:47.317+01:00,2020-02-26T12:53:03.024+01:00,ONE_HOUR_BEFORE,188,200,188,,188
102516170,,,2020-02-26T12:52:47.317+01:00,2020-02-26T12:53:03.024+01:00,THREE_MINUTES_AFTER,10,200,10,,10
102516170,,,2020-02-26T12:52:47.317+01:00,2020-02-26T12:53:03.024+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102523133,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T13:27:31.450+01:00,2020-02-26T13:27:46.983+01:00,THREE_MINUTES_AFTER,10,200,10,,10
102523133,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T13:27:31.450+01:00,2020-02-26T13:27:46.983+01:00,ONE_HOUR_BEFORE,217,200,217,,217
102523133,ONLINE,2020-02-26T10:36:15.630+01:00,2020-02-26T13:27:31.450+01:00,2020-02-26T13:27:46.983+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102528134,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T13:56:15.849+01:00,2020-02-26T14:03:14.981+01:00,THREE_MINUTES_BEFORE,,,,,
102528134,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T13:56:15.849+01:00,2020-02-26T14:03:14.981+01:00,ONE_HOUR_BEFORE,132,200,132,,132
102528134,ONLINE,2020-02-26T12:42:30.579+01:00,2020-02-26T13:56:15.849+01:00,2020-02-26T14:03:14.981+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102545587,ONLINE,2020-02-26T15:19:15.253+01:00,2020-02-26T15:25:56.329+01:00,2020-02-26T15:26:11.824+01:00,ONE_HOUR_BEFORE,229,0,1,GENERIC_ERROR,1
102545587,ONLINE,2020-02-26T15:19:15.253+01:00,2020-02-26T15:25:56.329+01:00,2020-02-26T15:26:11.824+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102545587,ONLINE,2020-02-26T15:19:15.253+01:00,2020-02-26T15:25:56.329+01:00,2020-02-26T15:26:11.824+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102545587,ONLINE,2020-02-26T15:19:15.253+01:00,2020-02-26T15:25:56.329+01:00,2020-02-26T15:26:11.824+01:00,ONE_HOUR_BEFORE,229,200,228,,228
102549115,,,2020-02-26T15:43:30.644+01:00,2020-02-26T15:43:45.949+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102549115,,,2020-02-26T15:43:30.644+01:00,2020-02-26T15:43:45.949+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102549115,,,2020-02-26T15:43:30.644+01:00,2020-02-26T15:43:45.949+01:00,ONE_HOUR_BEFORE,234,200,234,,234
102553947,,,2020-02-26T15:55:14.221+01:00,2020-02-26T16:21:20.312+01:00,ONE_HOUR_BEFORE,30,200,30,,30
102553947,,,2020-02-26T15:55:14.221+01:00,2020-02-26T16:21:20.312+01:00,THREE_MINUTES_AFTER,,,,,
102553947,,,2020-02-26T15:55:14.221+01:00,2020-02-26T16:21:20.312+01:00,THREE_MINUTES_BEFORE,,,,,
102616095,ONLINE,2020-02-26T19:49:15.681+01:00,2020-02-26T19:49:42.153+01:00,2020-02-26T19:49:57.676+01:00,THREE_MINUTES_BEFORE,11,0,1,GENERIC_ERROR,1
102616095,ONLINE,2020-02-26T19:49:15.681+01:00,2020-02-26T19:49:42.153+01:00,2020-02-26T19:49:57.676+01:00,ONE_HOUR_BEFORE,229,0,1,GENERIC_ERROR,1
102616095,ONLINE,2020-02-26T19:49:15.681+01:00,2020-02-26T19:49:42.153+01:00,2020-02-26T19:49:57.676+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102616095,ONLINE,2020-02-26T19:49:15.681+01:00,2020-02-26T19:49:42.153+01:00,2020-02-26T19:49:57.676+01:00,ONE_HOUR_BEFORE,229,200,228,,228
102616095,ONLINE,2020-02-26T19:49:15.681+01:00,2020-02-26T19:49:42.153+01:00,2020-02-26T19:49:57.676+01:00,THREE_MINUTES_BEFORE,11,200,10,,10
102622798,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T20:11:11.445+01:00,2020-02-26T20:11:30.560+01:00,ONE_HOUR_BEFORE,195,0,5,ECONNABORTED,5
102622798,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T20:11:11.445+01:00,2020-02-26T20:11:30.560+01:00,THREE_MINUTES_BEFORE,9,200,9,,9
102622798,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T20:11:11.445+01:00,2020-02-26T20:11:30.560+01:00,ONE_HOUR_BEFORE,195,200,190,,190
102622798,ONLINE,2020-02-26T11:30:14.088+01:00,2020-02-26T20:11:11.445+01:00,2020-02-26T20:11:30.560+01:00,THREE_MINUTES_AFTER,8,200,8,,8
102622880,,,2020-02-26T20:08:18.766+01:00,2020-02-26T20:08:34.268+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102622880,,,2020-02-26T20:08:18.766+01:00,2020-02-26T20:08:34.268+01:00,ONE_HOUR_BEFORE,227,200,227,,227
102622880,,,2020-02-26T20:08:18.766+01:00,2020-02-26T20:08:34.268+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102636802,ONLINE,2020-02-26T20:53:21.776+01:00,2020-02-26T20:54:29.527+01:00,2020-02-26T20:54:44.893+01:00,THREE_MINUTES_BEFORE,9,0,2,GENERIC_ERROR,2
102636802,ONLINE,2020-02-26T20:53:21.776+01:00,2020-02-26T20:54:29.527+01:00,2020-02-26T20:54:44.893+01:00,THREE_MINUTES_AFTER,9,200,9,,9
102636802,ONLINE,2020-02-26T20:53:21.776+01:00,2020-02-26T20:54:29.527+01:00,2020-02-26T20:54:44.893+01:00,ONE_HOUR_BEFORE,20,200,17,,17
102636802,ONLINE,2020-02-26T20:53:21.776+01:00,2020-02-26T20:54:29.527+01:00,2020-02-26T20:54:44.893+01:00,ONE_HOUR_BEFORE,20,0,3,GENERIC_ERROR,3
102636802,ONLINE,2020-02-26T20:53:21.776+01:00,2020-02-26T20:54:29.527+01:00,2020-02-26T20:54:44.893+01:00,THREE_MINUTES_BEFORE,9,200,7,,7
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,THREE_MINUTES_BEFORE,10,0,4,GENERIC_ERROR,2
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,ONE_HOUR_BEFORE,242,200,230,,230
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,ONE_HOUR_BEFORE,242,0,12,ECONNABORTED,2
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,THREE_MINUTES_BEFORE,10,0,4,ECONNABORTED,2
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,ONE_HOUR_BEFORE,242,0,12,GENERIC_ERROR,10
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,THREE_MINUTES_BEFORE,10,200,6,,6
102637356,,,2020-02-26T20:53:12.991+01:00,2020-02-26T20:54:31.100+01:00,THREE_MINUTES_AFTER,22,200,22,,22
102496259,,,,2020-02-26T11:53:51.060+01:00,ONE_HOUR_BEFORE,,,,,
102496259,,,,2020-02-26T11:53:51.060+01:00,THREE_MINUTES_AFTER,,,,,
102496259,,,,2020-02-26T11:53:51.060+01:00,THREE_MINUTES_BEFORE,,,,,
102502980,,,2020-02-26T11:46:35.064+01:00,2020-02-26T11:46:50.353+01:00,ONE_HOUR_BEFORE,233,200,233,,233
102502980,,,2020-02-26T11:46:35.064+01:00,2020-02-26T11:46:50.353+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102502980,,,2020-02-26T11:46:35.064+01:00,2020-02-26T11:46:50.353+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102505464,,,2020-02-26T12:00:01.821+01:00,2020-02-26T12:00:17.081+01:00,ONE_HOUR_BEFORE,233,200,233,,233
102505464,,,2020-02-26T12:00:01.821+01:00,2020-02-26T12:00:17.081+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102505464,,,2020-02-26T12:00:01.821+01:00,2020-02-26T12:00:17.081+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102506721,,,2020-02-26T12:06:52.307+01:00,2020-02-26T12:07:07.648+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102506721,,,2020-02-26T12:06:52.307+01:00,2020-02-26T12:07:07.648+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102506721,,,2020-02-26T12:06:52.307+01:00,2020-02-26T12:07:07.648+01:00,ONE_HOUR_BEFORE,178,200,178,,178
102519511,,,2020-02-26T13:09:15.685+01:00,2020-02-26T13:09:30.968+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102519511,,,2020-02-26T13:09:15.685+01:00,2020-02-26T13:09:30.968+01:00,ONE_HOUR_BEFORE,233,200,233,,233
102519511,,,2020-02-26T13:09:15.685+01:00,2020-02-26T13:09:30.968+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102523656,,,2020-02-26T13:30:08.828+01:00,2020-02-26T13:30:24.255+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102523656,,,2020-02-26T13:30:08.828+01:00,2020-02-26T13:30:24.255+01:00,ONE_HOUR_BEFORE,229,200,229,,229
102523656,,,2020-02-26T13:30:08.828+01:00,2020-02-26T13:30:24.255+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102569429,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,ONE_HOUR_BEFORE,,,,,
102569429,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_AFTER,,,,,
102569429,,,2020-02-26T10:39:27.997+01:00,2020-02-26T21:27:05.656+01:00,THREE_MINUTES_BEFORE,,,,,
102605676,,,2020-02-26T19:12:09.033+01:00,2020-02-26T19:33:15.955+01:00,THREE_MINUTES_AFTER,,,,,
102605676,,,2020-02-26T19:12:09.033+01:00,2020-02-26T19:33:15.955+01:00,ONE_HOUR_BEFORE,12,200,12,,12
102605676,,,2020-02-26T19:12:09.033+01:00,2020-02-26T19:33:15.955+01:00,THREE_MINUTES_BEFORE,,,,,
102615097,,,2020-02-26T19:46:31.393+01:00,2020-02-26T19:46:46.682+01:00,ONE_HOUR_BEFORE,90,200,89,,89
102615097,,,2020-02-26T19:46:31.393+01:00,2020-02-26T19:46:46.682+01:00,ONE_HOUR_BEFORE,90,0,1,ECONNABORTED,1
102615097,,,2020-02-26T19:46:31.393+01:00,2020-02-26T19:46:46.682+01:00,THREE_MINUTES_BEFORE,11,200,11,,11
102615097,,,2020-02-26T19:46:31.393+01:00,2020-02-26T19:46:46.682+01:00,THREE_MINUTES_AFTER,12,200,12,,12
102616866,ONLINE,2020-02-26T19:36:05.062+01:00,2020-02-26T19:54:25.687+01:00,2020-02-26T19:54:41.252+01:00,THREE_MINUTES_AFTER,11,200,11,,11
102616866,ONLINE,2020-02-26T19:36:05.062+01:00,2020-02-26T19:54:25.687+01:00,2020-02-26T19:54:41.252+01:00,THREE_MINUTES_BEFORE,12,200,12,,12
102616866,ONLINE,2020-02-26T19:36:05.062+01:00,2020-02-26T19:54:25.687+01:00,2020-02-26T19:54:41.252+01:00,ONE_HOUR_BEFORE,284,0,2,ECONNABORTED,2
102616866,ONLINE,2020-02-26T19:36:05.062+01:00,2020-02-26T19:54:25.687+01:00,2020-02-26T19:54:41.252+01:00,ONE_HOUR_BEFORE,284,200,282,,282
102625018,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,ONE_HOUR_BEFORE,28,200,25,,25
102625018,,,2020-02-26T19:43:21.080+01:00,2020-02-26T21:25:35.311+01:00,THREE_MINUTES_AFTER,,,,,
